Total,Year,residence,region,wealth_q,elderly_hoh,sex_hoh,sex_ch,mother_edu,age_in_months,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,ch_age_cat_6_59,chweight,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,0.0,100,0,0,0,0,0,1.003851,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,39.0,0,0,0,0,0,100,1.003851,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,4.0,100,0,0,0,0,0,1.003851,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,23.0,0,0,100,100,100,100,1.003851,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,,,,5.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,51.0,0,0,0,0,0,100,1.003851,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,39.0,0,0,0,0,0,100,1.003851,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,33.0,0,0,0,0,0,100,1.003851,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,27.0,0,0,0,0,0,100,1.003851,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,3.0,100,0,0,0,0,0,1.003851,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,55.0,0,0,0,0,0,100,1.003851,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,4.0,100,0,0,0,0,0,1.003851,100,0,0,0.0,,100,0,100,100,0,100,0,,,3.0,,2.0,0,0,100,0,,0,100,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,43.0,0,0,0,0,0,100,1.003851,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,10.0,0,0,100,0,100,100,1.079406,100,0,0,,,100,0,100,100,0,100,100,100.0,,2.0,,3.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,11.0,0,0,100,0,100,100,1.079406,100,0,0,,,100,0,100,100,100,100,100,100.0,,2.0,2.0,2.0,0,0,100,0,0.0,0,100,0,0.0
Total,2014,Rural,Plain,Middle,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,22.0,0,0,100,100,100,100,1.079406,100,0,0,,100.0,100,0,100,100,100,100,100,100.0,1.0,1.0,,2.0,0,0,100,0,0.0,0,100,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0.0,100,0,0,0,0,0,1.079406,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,30.0,0,0,0,0,0,100,1.079406,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,11.0,0,0,100,0,100,100,1.079406,0,0,0,,,0,0,100,100,0,100,0,0.0,2.0,,,2.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,44.0,0,0,0,0,0,100,1.079406,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,24.0,0,0,0,0,0,100,1.079406,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,19.0,0,0,100,100,100,100,0.824988,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,,4.0,,2.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,22.0,0,0,100,100,100,100,0.824988,100,0,0,,100.0,100,0,0,100,100,100,0,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,29.0,0,0,0,0,0,100,0.824988,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,4.0,100,0,0,0,0,0,0.824988,100,0,0,0.0,,100,0,100,0,100,100,0,,2.0,2.0,,1.0,0,0,100,0,,0,100,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,31.0,0,0,0,0,0,100,0.824988,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,57.0,0,0,0,0,0,100,0.863353,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,2.0,100,0,0,0,0,0,0.863353,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,14.0,0,0,100,100,100,100,0.863353,100,0,0,,100.0,100,0,0,100,0,0,0,0.0,,,,4.0,0,100,100,0,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,20.0,0,0,100,100,100,100,0.863353,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,,,,4.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Plain,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,0.0,100,0,0,0,0,0,0.863353,100,0,100,0.0,,0,0,100,0,0,0,0,,3.0,3.0,,,0,0,100,0,,0,100,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,38.0,0,0,0,0,0,100,0.863353,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,10.0,0,0,100,0,100,100,0.863353,100,0,0,,,100,0,0,100,0,0,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,36.0,0,0,0,0,0,100,0.863353,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,44.0,0,0,0,0,0,100,0.863353,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,21.0,0,0,100,100,100,100,0.863353,0,0,0,,0.0,0,0,100,100,0,0,100,0.0,,1.0,,3.0,0,0,100,100,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.839184,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,53.0,0,0,0,0,0,100,0.839184,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,41.0,0,0,0,0,0,100,0.839184,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,13.0,0,0,100,100,100,100,0.839184,100,0,0,,100.0,100,100,100,100,100,100,100,100.0,,,,7.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,53.0,0,0,0,0,0,100,0.839184,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,7.0,0,100,0,0,100,100,0.839184,100,0,100,,,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,6.0,0,100,0,0,100,100,0.839184,100,100,100,,,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,12.0,0,0,100,100,100,100,0.839184,100,0,0,,100.0,100,0,0,100,100,100,100,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,50.0,0,0,0,0,0,100,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,40.0,0,0,0,0,0,100,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,1.0,100,0,0,0,0,0,0.974524,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,42.0,0,0,0,0,0,100,0.974524,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,23.0,0,0,100,100,100,100,0.974524,0,0,0,,0.0,100,0,0,100,100,100,100,100.0,,,,5.0,0,0,100,100,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,46.0,0,0,0,0,0,100,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.974524,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,1.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,,0,0,0,0,0,0,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Primary,51.0,0,0,0,0,0,100,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,,0,0,0,0,0,0,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,18.0,0,0,100,100,100,100,0.974524,100,0,0,,100.0,100,0,100,100,100,100,100,100.0,1.0,2.0,,2.0,0,0,100,0,0.0,0,100,0,0.0
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,48.0,0,0,0,0,0,100,0.974524,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,55.0,0,0,0,0,0,100,0.898606,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,38.0,0,0,0,0,0,100,0.898606,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,48.0,0,0,0,0,0,100,0.898606,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,5.0,100,0,0,0,0,0,0.898606,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,35.0,0,0,0,0,0,100,0.898606,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,56.0,0,0,0,0,0,100,0.898606,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,24.0,0,0,0,0,0,100,0.898606,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,43.0,0,0,0,0,0,100,0.898606,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,39.0,0,0,0,0,0,100,0.929968,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,32.0,0,0,0,0,0,100,0.929968,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,8.0,0,100,0,0,100,100,0.929968,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,3.0,100,0,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,2.0,100,0,0,0,0,0,0.929968,100,0,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,30.0,0,0,0,0,0,100,0.929968,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,13.0,0,0,100,100,100,100,0.929968,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,23.0,0,0,100,100,100,100,0.929968,0,0,0,,0.0,100,0,0,100,0,0,100,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.929968,100,0,0,,100.0,100,0,0,100,100,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,2.0,100,0,0,0,0,0,1.093264,100,0,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,45.0,0,0,0,0,0,100,1.093264,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,49.0,0,0,0,0,0,100,1.093264,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,28.0,0,0,0,0,0,100,1.093264,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,34.0,0,0,0,0,0,100,1.093264,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,1.093264,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,17.0,0,0,100,100,100,100,1.093264,100,0,0,,100.0,100,100,100,100,100,100,100,100.0,,2.0,2.0,2.0,0,0,100,0,0.0,0,100,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,59.0,0,0,0,0,0,100,1.093264,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,27.0,0,0,0,0,0,100,1.093264,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,7.0,0,100,0,0,100,100,1.093264,100,0,0,,,0,0,0,0,0,0,0,0.0,,,,1.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,4.0,100,0,0,0,0,0,1.07324,100,0,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,54.0,0,0,0,0,0,100,1.07324,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,2.0,100,0,0,0,0,0,1.07324,100,0,0,0.0,,100,0,0,0,0,0,0,,,,,2.0,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,2.0,100,0,0,0,0,0,1.07324,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,,0,0,0,0,0,0,1.07324,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,57.0,0,0,0,0,0,100,1.07324,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,3.0,100,0,0,0,0,0,1.07324,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,30.0,0,0,0,0,0,100,1.07324,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,28.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,58.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,59.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,36.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,58.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,47.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,43.0,0,0,0,0,0,100,0.859725,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,8.0,0,100,0,0,100,100,0.859725,100,0,100,,,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poor,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,17.0,0,0,100,100,100,100,0.991253,100,0,0,,100.0,100,100,100,100,100,100,0,100.0,,2.0,1.0,4.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,24.0,0,0,0,0,0,100,0.991253,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,37.0,0,0,0,0,0,100,0.991253,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,13.0,0,0,100,100,100,100,0.991253,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,,,,4.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,14.0,0,0,100,100,100,100,0.849175,100,0,0,,100.0,0,0,100,0,0,0,0,0.0,,1.0,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,6.0,0,100,0,0,100,100,0.849175,100,100,100,,,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,49.0,0,0,0,0,0,100,0.849175,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,38.0,0,0,0,0,0,100,0.849175,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,59.0,0,0,0,0,0,100,0.849175,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,21.0,0,0,100,100,100,100,0.849175,100,0,0,,100.0,100,0,0,100,0,0,0,0.0,,,,4.0,0,100,100,0,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,9.0,0,0,100,0,100,100,0.849175,100,0,0,,,100,0,100,0,0,0,0,0.0,2.0,,,2.0,0,0,100,0,0.0,0,100,0,0.0
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.959726,100,0,0,,100.0,0,0,0,0,0,100,0,0.0,,,,5.0,0,100,100,0,100.0,0,0,0,0.0
Total,2014,Rural,Plain,Middle,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Higher,51.0,0,0,0,0,0,100,0.959726,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Plain,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,14.0,0,0,100,100,100,100,0.959726,0,0,0,,0.0,100,100,100,100,100,100,100,100.0,1.0,3.0,,4.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Rural,Plain,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,6.0,0,100,0,0,100,100,0.959726,100,0,0,,,100,0,0,0,0,0,0,0.0,,,,2.0,100,0,0,0,100.0,0,0,0,0.0
