Total,Year,residence,region,wealth_q,elderly_hoh,sex_hoh,sex_ch,mother_edu,age_in_months,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,ch_age_cat_6_59,chweight,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,40.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,57.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Primary,40.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Primary,7.0,0,100,0,0,100,100,1.711921,0,0,0,,,0,0,100,0,0,0,0,0.0,,4.0,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,53.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,40.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,13.0,0,0,100,100,100,100,1.711921,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,3.0,,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,30.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,33.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,12.0,0,0,100,100,100,100,1.711921,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,3.0,,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Primary,16.0,0,0,100,100,100,100,1.711921,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,4.0,,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,9.0,0,0,100,0,100,100,1.711921,100,0,0,,,100,0,0,0,100,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,12.0,0,0,100,100,100,100,1.711921,100,0,0,,100.0,100,0,0,0,0,0,0,0.0,,,,4.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,18.0,0,0,100,100,100,100,1.711921,0,0,0,,0.0,100,0,100,0,100,100,0,0.0,2.0,,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,,0,0,0,0,0,0,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,39.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,32.0,0,0,0,0,0,100,1.711921,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,17.0,0,0,100,100,100,100,1.826022,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,28.0,0,0,0,0,0,100,1.826022,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,56.0,0,0,0,0,0,100,1.826022,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,53.0,0,0,0,0,0,100,1.826022,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,5.0,100,0,0,0,0,0,1.826022,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,44.0,0,0,0,0,0,100,1.826022,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,2.0,100,0,0,0,0,0,1.826022,100,0,100,0.0,,0,0,100,0,0,0,0,,4.0,,,,0,0,100,0,,0,100,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,16.0,0,0,100,100,100,100,1.826022,100,0,0,,100.0,100,0,0,0,100,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,54.0,0,0,0,0,0,100,1.826022,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,35.0,0,0,0,0,0,100,3.024149,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,23.0,0,0,100,100,100,100,3.024149,0,0,0,,0.0,100,0,0,0,100,0,100,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,2.0,100,0,0,0,0,0,3.024149,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,43.0,0,0,0,0,0,100,3.024149,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,31.0,0,0,0,0,0,100,3.024149,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,22.0,0,0,100,100,100,100,3.024149,0,0,0,,0.0,100,0,100,0,100,0,0,0.0,,4.0,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,49.0,0,0,0,0,0,100,3.024149,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,11.0,0,0,100,0,100,100,3.024149,100,0,0,,,100,0,0,0,0,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,34.0,0,0,0,0,0,100,2.278973,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,22.0,0,0,100,100,100,100,2.278973,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,,4.0,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,11.0,0,0,100,0,100,100,2.278973,100,100,0,,,100,0,0,0,0,100,0,0.0,,,,1.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,10.0,0,0,100,0,100,100,2.278973,100,0,0,,,0,0,0,0,0,0,0,0.0,,,,1.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,45.0,0,0,0,0,0,100,2.278973,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,5.0,100,0,0,0,0,0,2.278973,100,0,100,0.0,,0,0,100,0,0,0,0,,3.0,,,,0,0,0,0,,0,100,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,40.0,0,0,0,0,0,100,2.278973,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,31.0,0,0,0,0,0,100,2.278973,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: Secondary,3.0,100,0,0,0,0,0,2.278973,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,10.0,0,0,100,0,100,100,1.815266,100,0,0,,,100,0,0,0,0,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,55.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,13.0,0,0,100,100,100,100,1.815266,0,0,0,,0.0,100,0,100,0,100,0,0,0.0,7.0,,,7.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,32.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,41.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,39.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,59.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,36.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,6.0,0,100,0,0,100,100,1.815266,100,100,100,,,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,16.0,0,0,100,100,100,100,1.815266,0,0,0,,0.0,100,0,100,100,100,0,0,0.0,5.0,,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,11.0,0,0,100,0,100,100,1.815266,100,0,0,,,100,0,100,0,0,0,0,0.0,2.0,,,3.0,0,100,100,0,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,12.0,0,0,100,100,100,100,1.815266,0,0,0,,0.0,100,0,100,0,0,0,0,0.0,,4.0,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,38.0,0,0,0,0,0,100,1.815266,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,58.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Higher,38.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,32.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,0.0,100,0,0,0,0,0,1.72836,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,31.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,17.0,0,0,100,100,100,100,1.72836,0,0,0,,0.0,100,0,100,100,0,100,100,100.0,,3.0,,5.0,0,0,100,100,100.0,0,100,100,100.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Higher,20.0,0,0,100,100,100,100,1.72836,0,0,0,,0.0,100,0,100,100,100,0,0,0.0,4.0,,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Higher,25.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,28.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,32.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,38.0,0,0,0,0,0,100,1.72836,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Higher,18.0,0,0,100,100,100,100,1.72836,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,,1.0,,3.0,0,0,100,100,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,40.0,0,0,0,0,0,100,1.648692,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,35.0,0,0,0,0,0,100,1.648692,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,43.0,0,0,0,0,0,100,1.648692,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,1.0,100,0,0,0,0,0,1.648692,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Higher,29.0,0,0,0,0,0,100,1.648692,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,,0,0,0,0,0,0,1.648692,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,50.0,0,0,0,0,0,100,1.648692,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,16.0,0,0,100,100,100,100,1.417652,100,0,0,,100.0,100,0,100,100,0,0,0,0.0,4.0,,,3.0,0,100,100,0,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,39.0,0,0,0,0,0,100,1.417652,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,59.0,0,0,0,0,0,100,1.417652,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,5.0,100,0,0,0,0,0,1.417652,100,0,0,0.0,,100,0,0,0,0,0,0,,,,,3.0,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,56.0,0,0,0,0,0,100,1.417652,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Middle,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: None/ECE,2.0,100,0,0,0,0,0,1.417652,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,37.0,0,0,0,0,0,100,1.417652,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,51.0,0,0,0,0,0,100,1.417652,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,39.0,0,0,0,0,0,100,1.417652,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,29.0,0,0,0,0,0,100,1.417652,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,15.0,0,0,100,100,100,100,1.417652,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,4.0,,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,40.0,0,0,0,0,0,100,1.027602,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,33.0,0,0,0,0,0,100,1.027602,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,57.0,0,0,0,0,0,100,1.027602,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Higher,1.0,100,0,0,0,0,0,1.027602,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Higher,31.0,0,0,0,0,0,100,1.027602,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,50.0,0,0,0,0,0,100,1.027602,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,4.0,100,0,0,0,0,0,1.027602,100,0,100,0.0,,0,0,100,0,0,0,0,,4.0,,,,0,0,100,0,,0,100,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,55.0,0,0,0,0,0,100,1.502557,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,16.0,0,0,100,100,100,100,1.502557,100,0,0,,100.0,100,0,0,100,100,0,0,0.0,,,,4.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,55.0,0,0,0,0,0,100,1.502557,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,9.0,0,0,100,0,100,100,1.502557,100,0,0,,,0,0,0,100,100,100,100,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,41.0,0,0,0,0,0,100,1.502557,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,3.0,100,0,0,0,0,0,1.502557,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,54.0,0,0,0,0,0,100,1.502557,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,14.0,0,0,100,100,100,100,1.502557,100,0,0,,100.0,100,0,0,0,100,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,23.0,0,0,100,100,100,100,1.502557,0,0,0,,0.0,100,0,100,100,100,100,100,100.0,,3.0,,3.0,0,0,100,100,100.0,0,100,100,100.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,8.0,0,100,0,0,100,100,1.502557,100,0,0,,,0,0,0,0,0,0,0,0.0,,,,2.0,100,0,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,25.0,0,0,0,0,0,100,1.502557,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,19.0,0,0,100,100,100,100,1.502557,100,0,0,,100.0,100,0,0,100,0,0,100,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,20.0,0,0,100,100,100,100,1.502557,100,0,0,,100.0,100,0,0,100,100,100,0,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Higher,26.0,0,0,0,0,0,100,1.502557,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Urban,Phnom Penh,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,26.0,0,0,0,0,0,100,1.502557,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,26.0,0,0,0,0,0,100,0.545648,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
